시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,속도,사고건수
경상남도,양산시,양산대로,,경상남도 양산시 북부동 534-2,양산신-6008,1,N,N,35.349813,129.036814,4,8,15,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.625,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 138-5,양산신-6009,1,N,N,35.351106,129.041113,2,4,14,Y,N,N,17,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.823529412,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 138-5,양산신-6009,1,N,N,35.351106,129.041113,4,8,21,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.954545455,0
경상남도,양산시,시도,,경상남도 양산시 북부동 138-5,양산신-6009,1,N,N,35.351106,129.041113,5,8,16,Y,N,N,19,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.842105263,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 138-11,양산신-6010,1,N,N,35.350817,129.042409,2,4,12,Y,N,N,17,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.705882353,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 138-11,양산신-6010,1,N,N,35.350817,129.042409,2,4,13,Y,N,N,19,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.684210526,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 789,양산신-6011,1,N,N,35.350345,129.046475,2,4,9,N,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.36,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 789,양산신-6011,1,N,N,35.350345,129.046475,2,4,10,N,N,N,15,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.666666667,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,3,8,12,Y,N,N,20,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.6,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,4,8,20,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.869565217,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,4,8,13,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.565217391,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,4,8,14,Y,N,N,19,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.736842105,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,2,4,9,Y,N,N,16,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5625,0
경상남도,양산시,중앙로,,경상남도 양산시 북부동 706,양산신-6012,1,N,N,35.347639,129.039825,2,4,8,Y,N,N,19,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.421052632,0
경상남도,양산시,중앙우회로,,경상남도 양산시 북부동 204-11,양산신-6013,1,N,N,35.346226,129.041837,3,8,22,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,4
경상남도,양산시,중앙우회로,,경상남도 양산시 북부동 204-11,양산신-6013,1,N,N,35.346226,129.041837,4,8,14,Y,N,N,18,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.777777778,4
경상남도,양산시,중앙우회로,,경상남도 양산시 중부동 188-6,양산신-6015,1,N,N,35.342643,129.041903,4,8,13,Y,N,N,20,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.65,0
경상남도,양산시,중앙로,,경상남도 양산시 남부동 400,양산신-6017,1,N,N,35.336153,129.038943,4,8,13,Y,N,N,19,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.684210526,0
경상남도,양산시,중앙로,,경상남도 양산시 다방동 520-3,양산신-6018,1,N,N,35.334552,129.038684,5,8,18,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.75,0
경상남도,양산시,중앙로,,경상남도 양산시 다방동 520-3,양산신-6018,1,N,N,35.334552,129.038684,4,8,15,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.535714286,0
경상남도,양산시,중앙로,,경상남도 양산시 다방동 503-5,양산신-6019,1,N,N,35.331352,129.039708,5,8,19,Y,N,N,17,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.117647059,6
경상남도,양산시,중앙로,,경상남도 양산시 다방동 503-5,양산신-6019,1,N,N,35.331352,129.039708,9,8,32,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.185185185,6
경상남도,양산시,중앙로,,경상남도 양산시 다방동 503-5,양산신-6019,1,N,N,35.331352,129.039708,9,8,30,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.111111111,6
경상남도,양산시,중앙우회로,,경상남도 양산시 남부동 146-5,양산신-6020,1,N,N,35.339351,129.039708,4,8,11,Y,N,N,22,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,중앙우회로,,경상남도 양산시 남부동 146-5,양산신-6020,1,N,N,35.339351,129.039708,4,8,21,Y,N,N,20,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.05,0
경상남도,양산시,중앙우회로,,경상남도 양산시 중부동 229-7,양산신-6021,1,N,N,35.344904,129.042331,4,8,13,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.619047619,0
경상남도,양산시,하신기3길,,경상남도 양산시 북부동 74-1,양산신-6022,1,N,N,35.347927,129.045499,3,8,11,Y,N,N,16,,N,N,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.6875,0
경상남도,양산시,명곡로,,경상남도 양산시 중앙동 926-2,양산신-6024,1,N,N,35.340699,129.064593,3,8,15,Y,N,N,14,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.071428571,0
경상남도,양산시,명곡로,,경상남도 양산시 중앙동 926-2,양산신-6024,1,N,N,35.340699,129.064593,3,8,20,Y,N,N,27,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.740740741,0
경상남도,양산시,명곡로,,경상남도 양산시 중앙동 926-2,양산신-6024,1,N,N,35.340699,129.064593,3,8,20,Y,N,N,27,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.740740741,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 788-1,양산신-6025,1,N,N,35.348146,129.048439,3,8,20,Y,N,N,22,,Y,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.909090909,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 788-1,양산신-6025,1,N,N,35.348146,129.048439,3,8,20,Y,N,N,20,,Y,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 654-26,양산신-6026,1,N,N,35.347553,129.049668,2,4,11,Y,N,N,22,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,명곡로,,경상남도 양산시 북부동 654-26,양산신-6026,1,N,N,35.347553,129.049668,4,8,21,Y,N,N,20,,N,Y,N,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.05,0
경상남도,양산시,강변로,,경상남도 양산시 남부동 884,양산신-7002,1,N,N,35.332081,129.023337,4,8,14,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.56,0
경상남도,양산시,강변로,,경상남도 양산시 남부동 884,양산신-7002,1,Y,N,35.332081,129.023337,4,8,12,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.48,0
경상남도,양산시,강변로,,경상남도 양산시 남부동 884,양산신-7002,1,N,N,35.332081,129.023337,4,8,14,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.56,0
경상남도,양산시,강변로,,경상남도 양산시 남부동 884,양산신-7003,1,N,N,35.333171,129.023527,4,8,14,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.608695652,0
경상남도,양산시,강변로,,경상남도 양산시 남부동 884,양산신-7003,1,Y,N,35.333171,129.023527,2,4,12,Y,N,N,23,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.52173913,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,1,N,N,35.336373,129.025059,5,8,12,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.363636364,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,2,N,N,35.336373,129.025059,5,8,34,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.03030303,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,1,N,N,35.336373,129.025059,4,8,24,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.727272727,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,2,N,N,35.336373,129.025059,5,8,30,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.909090909,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,1,N,N,35.336373,129.025059,6,8,20,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.606060606,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,1,N,N,35.336373,129.025059,4,8,24,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.727272727,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7004,1,N,N,35.336373,129.025059,2,4,6,N,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.181818182,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7005,1,N,N,35.336831,129.025366,6,8,19,Y,N,N,31,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.612903226,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7006,1,N,N,35.337776,129.026146,5,8,16,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.551724138,2
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7006,1,N,N,35.337776,129.026146,4,8,17,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.586206897,2
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7006,1,N,N,35.337776,129.026146,6,8,19,Y,N,N,29,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.655172414,2
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7007,1,N,N,35.339466,129.027385,4,8,19,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.678571429,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7007,1,N,N,35.339466,129.027385,4,8,14,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.5,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7007,1,N,N,35.339466,129.027385,5,8,18,Y,N,N,28,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.642857143,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7008,1,N,N,35.341924,129.028979,4,8,13,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.52,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7008,1,N,N,35.341924,129.028979,2,4,8,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.32,0
경상남도,양산시,강변로,,경상남도 양산시 중부동 704,양산신-7008,1,N,N,35.341924,129.028979,4,8,12,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.48,0
경상남도,양산시,강변로,,경상남도 양산시 북부동 536-2,양산신-7009,1,N,N,35.343779,129.030294,4,8,14,Y,N,N,35,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.4,0
경상남도,양산시,강변로,,경상남도 양산시 북부동 536-2,양산신-7009,1,N,N,35.343779,129.030294,7,8,21,Y,N,N,30,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.7,0
경상남도,양산시,강변로,,경상남도 양산시 북부동 536-2,양산신-7009,1,N,N,35.343779,129.030294,4,8,14,Y,N,N,35,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.4,0
경상남도,양산시,강변로,,경상남도 양산시 북부동 536-2,양산신-7009,1,Y,N,35.343779,129.030294,6,8,23,Y,N,N,30,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.766666667,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 615,양산신-7010,1,Y,N,35.329391,129.028299,6,8,25,Y,N,N,27,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.925925926,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 615,양산신-7010,1,N,N,35.329391,129.028299,8,8,32,Y,N,N,35,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.914285714,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 615,양산신-7010,1,N,N,35.329391,129.028299,8,8,28,Y,N,N,40,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.7,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 567,양산신-7011,1,N,N,35.331671,129.028594,4,8,17,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.68,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 567,양산신-7011,1,Y,N,35.331671,129.028594,4,8,14,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.56,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 567,양산신-7011,1,N,N,35.331671,129.028594,4,8,17,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.68,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 567,양산신-7011,1,N,N,35.331671,129.028594,4,8,13,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.52,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 611,양산신-7012,1,N,N,35.334737,129.029043,6,8,21,Y,N,Y,29,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.724137931,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 611,양산신-7012,1,Y,N,35.334737,129.029043,8,8,28,Y,N,Y,35,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.8,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 611,양산신-7012,1,Y,N,35.334737,129.029043,6,8,24,Y,N,Y,29,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.827586207,0
경상남도,양산시,양산역로,,경상남도 양산시 남부동 611,양산신-7012,1,N,N,35.334737,129.029043,7,8,15,Y,N,Y,35,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.428571429,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-16,양산신-7013,1,N,N,35.337048,129.029316,5,8,16,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.761904762,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-16,양산신-7013,1,N,N,35.337048,129.029316,5,8,16,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.761904762,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-16,양산신-7013,1,N,N,35.337048,129.029316,4,8,14,Y,N,N,21,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.666666667,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-9,양산신-7014,1,Y,N,35.339025,129.029561,2,4,10,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.4,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-9,양산신-7014,1,Y,N,35.339025,129.029561,5,8,19,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.791666667,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-9,양산신-7014,1,Y,N,35.339025,129.029561,6,8,20,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.740740741,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-9,양산신-7014,1,N,N,35.339025,129.029561,4,8,17,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 612,양산신-7015,1,N,N,35.331814,129.026597,4,8,13,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.541666667,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 612,양산신-7015,1,N,N,35.331814,129.026597,2,4,9,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.375,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 612,양산신-7015,1,N,N,35.331814,129.026597,4,8,14,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.583333333,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 612,양산신-7015,1,N,N,35.331814,129.026597,2,4,9,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.375,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 613,양산신-7016,1,N,N,35.333412,129.031681,4,8,13,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.541666667,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 611,양산신-7017,1,N,N,35.334515,129.031756,4,8,13,Y,N,Y,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.590909091,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 611,양산신-7017,1,N,N,35.334515,129.031756,6,8,21,Y,N,Y,27,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.777777778,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 611,양산신-7017,1,Y,N,35.334515,129.031756,4,8,12,Y,N,Y,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.545454545,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 611,양산신-7017,1,N,N,35.334515,129.031756,6,8,23,Y,N,Y,27,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.851851852,0
경상남도,양산시,양주로,,경상남도 양산시 중부동 698-18,양산신-7018,1,N,Y,35.336848,129.032093,4,8,13,Y,N,Y,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.590909091,0
경상남도,양산시,양주로,,경상남도 양산시 중부동 698-9,양산신-7019,1,Y,N,35.339572,129.031906,2,4,9,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.409090909,0
경상남도,양산시,양주로,,경상남도 양산시 중부동 698-9,양산신-7019,1,N,N,35.339572,129.031906,4,8,17,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.772727273,0
경상남도,양산시,양주로,,경상남도 양산시 중부동 698-9,양산신-7019,1,N,N,35.339572,129.031906,4,8,13,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.590909091,0
경상남도,양산시,양주로,,경상남도 양산시 중부동 698-9,양산신-7019,1,N,N,35.339572,129.031906,4,8,17,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.772727273,0
경상남도,양산시,삽량로,,경상남도 양산시 남부동 884,양산신-7020,1,N,N,35.334951,129.027067,5,8,17,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.772727273,0
경상남도,양산시,삽량로,,경상남도 양산시 남부동 884,양산신-7020,1,N,N,35.334951,129.027067,6,8,23,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.851851852,0
경상남도,양산시,삽량로,,경상남도 양산시 남부동 884,양산신-7020,1,N,N,35.334951,129.027067,8,8,30,Y,N,N,34,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.882352941,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-14,양산신-7021,1,N,N,35.336211,129.027261,6,8,19,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.703703704,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-14,양산신-7021,1,N,N,35.336211,129.027261,5,8,20,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.740740741,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-14,양산신-7021,1,N,N,35.336211,129.027261,6,8,19,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.703703704,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-13,양산신-7022,1,N,N,35.337221,129.027365,5,8,17,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.708333333,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-13,양산신-7022,1,N,N,35.337221,129.027365,6,8,23,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.958333333,0
경상남도,양산시,양산역1길,,경상남도 양산시 중부동 698-13,양산신-7022,1,N,N,35.337221,129.027365,8,8,30,Y,N,N,24,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.25,0
경상남도,양산시,양주로,,경상남도 양산시 남부동 613,양산신-7024,1,N,Y,35.331557,129.029607,4,8,13,Y,N,N,27,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.481481481,0
경상남도,양산시,양산역로,,경상남도 양산시 중부동 698-16,양산신-7025,1,N,N,35.339011,129.029552,5,8,17,Y,N,N,25,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.68,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1099-2,양산신-8001,1,N,N,35.30168533,129.0226988,4,8,15,Y,N,N,22,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.681818182,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1099-2,양산신-8001,1,N,N,35.30168533,129.0226988,9,8,34,Y,N,N,41,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.829268293,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1495,양산신-8002,1,N,N,35.30382473,129.0249012,3,8,9,Y,N,N,22,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.409090909,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1495,양산신-8002,1,N,N,35.30382473,129.0249012,10,8,34,Y,N,N,32,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1.0625,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1495,양산신-8002,1,N,N,35.30382473,129.0249012,10,8,31,Y,N,N,32,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.96875,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1485,양산신-8003,1,N,N,35.30569313,129.025797,2,4,19,Y,N,N,25,,N,Y,Y,N,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.76,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1484,양산신-8004,1,N,N,35.30823337,129.0267975,6,8,22,Y,N,N,30,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.733333333,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1484,양산신-8004,1,N,N,35.30823337,129.0267975,10,8,33,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,1,0
경상남도,양산시,양산대로,,경상남도 양산시 동면 금산리 1484,양산신-8005,1,N,N,35.31154617,129.0282104,9,8,27,Y,N,N,33,,N,Y,Y,Y,양산시 교통과,055-392-2883,2021-05-10,5380000,경상남도 양산시,0.818181818,0
