시도명,시군구명,도로명,소재지도로,소재지지번,횡단보도관,횡단보도종,자전거횡단,고원식적용,위도,경도,차로수,횡단보도폭,횡단보도연,보행자신호,보행자작동,음향신호기,녹색신호시,적색신호시,교통섬유무,보도턱낮춤,점자블록유,집중조명시,관리기관명,관리기관전,데이터기준,제공기관코,제공기관명,속도,사고건수
경상남도,남해군,망운로21번가길,경상남도 남해군 남해읍 망운로21번가길 24-17 롯데칠성남해대리점,경상남도 남해군 남해읍 서변리 362,남해-102,1,,N,34.83515557,127.8886856,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,망운로61번길,,경상남도 남해군 남해읍 서변리 366-1,남해-103,1,,N,34.83506414,127.8872753,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 서변리 498,남해-104,1,,N,34.83533249,127.8951142,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,망운로9번길,경상남도 남해군 남해읍 화전로 51-14,경상남도 남해군 남해읍 서변리 65-17,남해-105,1,,N,34.83613321,127.8932436,2,6,15,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 심천리 820-2,남해-106,1,,N,34.85362212,127.8932104,2,6,10,N,N,N,22,138,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.454545455,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 아산리 1416,남해-107,1,,N,34.84630328,127.894685,2,4,10,N,N,N,22,138,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.454545455,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 아산리 1416,남해-108,1,,N,34.84630328,127.894685,2,6,15,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 402-1,남해-64,1,,N,34.83653974,127.894238,2,6,12,N,N,N,28,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.428571429,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 650,남해-65,1,,N,34.83736913,127.8942588,2,8,15,N,N,N,28,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.535714286,8
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 654,남해-66,1,,N,34.83449538,127.896635,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 655,남해-67,1,,N,34.83336203,127.8996977,2,6,12,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 655,남해-68,1,,N,34.83336203,127.8996977,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 141-1,남해-69,1,,N,34.83816133,127.8929676,2,8,20,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,0
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 141-8,남해-70,1,,N,34.83813344,127.8919946,2,4,20,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,0
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 147-3,남해-71,1,,N,34.83819846,127.8942031,2,8,25,N,N,Y,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.25,8
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 165-2,남해-72,1,,N,34.83807981,127.8925195,2,6,20,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 246-2,남해-73,1,,N,34.83989304,127.8939386,2,6,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,10
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 246-24,남해-74,1,,N,34.83981185,127.8938731,2,4,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,10
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 248-12,남해-75,1,,N,34.8397767,127.8949446,2,4,12,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,10
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 265-1,남해-76,1,,N,34.84112149,127.8968018,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 265-1,남해-77,1,,N,34.84112149,127.8968018,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로96번라길,,경상남도 남해군 남해읍 북변리 265-1,남해-78,1,,N,34.84112149,127.8968018,2,6,15,N,N,N,24,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 632,남해-79,1,,N,34.84061427,127.8939814,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 북변리 440-1,남해-80,1,,N,34.84258361,127.8988557,5,8,20,N,N,N,20,138,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 북변리 440-1,남해-81,1,,N,34.84258361,127.8988557,4,10,35,N,N,N,25,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.4,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 554-17,남해-82,1,,N,34.84200241,127.8938047,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 554-8,남해-83,1,,N,34.8420657,127.8940124,2,8,20,N,N,Y,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 555-4,남해-84,1,,N,34.84195788,127.8944389,2,8,20,N,N,Y,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1,4
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 559-7,남해-85,1,,N,34.84272386,127.894099,1,4,30,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.2,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 555-4,남해-86,1,,N,34.84284295,127.8963295,2,8,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 622-10,남해-87,1,,N,34.84230905,127.8939574,2,6,18,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.9,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 622-5,남해-88,1,,N,34.84365273,127.8944915,2,6,15,N,N,N,25,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,0
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 629,남해-89,1,,N,34.83791868,127.8938317,2,8,25,N,N,Y,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.25,8
경상남도,남해군,망운로,,경상남도 남해군 남해읍 북변리 629,남해-90,1,,N,34.83791868,127.8938317,2,6,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,8
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 632,남해-91,1,,N,34.84125444,127.8941118,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 북변리 632,남해-92,1,,N,34.84125444,127.8941118,2,6,18,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.9,0
경상남도,남해군,남면로,,경상남도 남해군 남면 석교리 693-2,남해-36,1,,N,34.76367678,127.9004144,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 선구리 1372,남해-37,1,,N,34.74265828,127.8589384,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로1103번길 53-22,경상남도 남해군 남면 선구리 1220-2,남해-38,1,,N,34.73917485,127.8558209,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 선구리 308-3,남해-39,1,,N,34.73328773,127.863486,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 선구리 321-1,남해-40,1,,N,34.73209006,127.8646891,2,10,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1342,경상남도 남해군 남면 임포리 383-2,남해-41,1,,N,34.74596906,127.8691447,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1361-5,경상남도 남해군 남면 임포리 884-5,남해-42,1,,N,34.74576002,127.8675614,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1976,경상남도 남해군 남면 죽전리 1011-3,남해-43,1,,N,34.77286725,127.8752427,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,,경상남도 남해군 남면 죽전리 1185-3,남해-44,1,,N,34.77497633,127.8748135,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,경상남도 남해군 남면 남서대로 800,경상남도 남해군 남면 죽전리 374-1,남해-45,1,,N,34.77137024,127.8839413,2,8,15,N,N,Y,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,경상남도 남해군 남면 남서대로 796 순미용실,경상남도 남해군 남면 죽전리 374-5,남해-46,1,,N,34.77137094,127.8846842,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1577,경상남도 남해군 남면 평산리 1209-1,남해-47,1,,N,34.75533144,127.8496326,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 평산리 1403-3,남해-48,1,,N,34.76146109,127.8491628,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 평산리 1626-2,남해-49,1,,N,34.76581681,127.8503567,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 평산리 2429,남해-50,1,,N,34.77270154,127.8634983,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1874,경상남도 남해군 남면 평산리 191-3,남해-51,1,,N,34.77296431,127.8647106,2,6,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1742,경상남도 남해군 남면 평산리 1650-3,남해-52,1,,N,34.7687311,127.8523725,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 1833 으뜸할인마트,경상남도 남해군 남면 평산리 300-4,남해-53,1,,N,34.7721301,127.8603856,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 354,경상남도 남해군 남면 홍현리 313-2,남해-55,1,,N,34.74499384,127.9071861,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 326,경상남도 남해군 남면 홍현리 64,남해-56,1,,N,34.74789717,127.9078163,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,,경상남도 남해군 남면 홍현리 972-2,남해-57,1,,N,34.72953213,127.8948531,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 남변리 273-1,남해-58,1,,N,34.83491244,127.8994991,5,6,16,N,N,N,19,141,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.842105263,0
경상남도,남해군,남해대로,,경상남도 남해군 남해읍 남변리 280-9,남해-59,1,,N,34.83603915,127.8993118,4,8,18,N,N,N,22,138,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.818181818,0
경상남도,남해군,화전로38번가길,경상남도 남해군 남해읍 화전로38번가길 9 우정어린이집,경상남도 남해군 남해읍 남변리 327-7,남해-60,1,,N,34.83544201,127.8967104,2,6,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 388-2,남해-61,1,,N,34.83704434,127.893964,2,8,20,N,N,N,28,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.714285714,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 399-1,남해-62,1,,N,34.83650391,127.8945005,2,6,15,N,N,N,28,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.535714286,0
경상남도,남해군,화전로,,경상남도 남해군 남해읍 남변리 400-2,남해-63,1,,N,34.83642273,127.8944459,2,6,12,N,N,N,28,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.428571429,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 226-2,남해-8,1,,N,34.87169672,127.8929248,2,6,10,N,Y,N,28,122,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.357142857,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 226-2,남해-9,1,,N,34.87139021,127.8929142,2,6,15,N,N,N,25,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 5002,남해-10,1,,N,34.88003286,127.8899605,2,6,8,N,N,Y,28,122,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.285714286,0
경상남도,남해군,설천로,,경상남도 남해군 고현면 도마리 5002,남해-11,1,,N,34.88003286,127.8899605,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 650-4,남해-12,1,,N,34.88085416,127.8910205,2,4,6,N,N,Y,28,122,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.214285714,0
경상남도,남해군,설천로,,경상남도 남해군 고현면 도마리 650-4,남해-13,1,,N,34.88085416,127.8910205,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 699-17,남해-14,1,,N,34.87871639,127.8896231,2,6,8,N,N,Y,28,122,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.285714286,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 도마리 699-17,남해-15,1,,N,34.87871639,127.8896231,2,6,18,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.72,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 오곡리 196-9,남해-16,1,,N,34.88446313,127.8844518,2,6,7,N,N,Y,25,125,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.28,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 오곡리 196-9,남해-17,1,,N,34.88558825,127.8826123,5,8,35,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.4,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 오곡리 972-11,남해-18,1,,N,34.89210035,127.8768482,4,8,30,N,N,N,25,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.2,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 오곡리 972-12,남해-19,1,,N,34.89231692,127.8770667,4,6,20,N,N,Y,28,122,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.714285714,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 이어리 509-5,남해-20,1,,N,34.86214259,127.8948291,2,6,10,N,N,N,25,135,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.4,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 이어리 509-5,남해-21,1,,N,34.86214259,127.8948291,2,6,18,N,N,N,25,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.72,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 이어리 343-4,남해-22,1,,N,34.85820293,127.8946591,4,7,13,N,N,N,25,135,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.52,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 이어리 343-4,남해-23,1,,N,34.85820293,127.8946591,4,8,20,N,N,N,25,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.8,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 차면리 326-1,남해-24,1,,N,34.91734303,127.8610402,4,8,30,N,N,N,25,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.2,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 포상리 979-2,남해-25,1,,N,34.8968171,127.8700246,2,4,6,N,N,N,28,162,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.214285714,0
경상남도,남해군,남서대로,경상남도 남해군 남면 남서대로 763,경상남도 남해군 남면 당항리 1390-2,남해-26,1,,N,34.77069255,127.8921578,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,경상남도 남해군 남면 남서대로 763,경상남도 남해군 남면 당항리 1390-2,남해-27,1,,N,34.77069255,127.8921578,2,6,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,,경상남도 남해군 남면 당항리 1344-4,남해-28,1,,N,34.77079862,127.8897651,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,,경상남도 남해군 남면 덕월리 1055-9,남해-29,1,,N,34.78557554,127.8485839,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,경상남도 남해군 남면 남서대로 1202,경상남도 남해군 남면 덕월리 501-4,남해-30,1,,N,34.78257271,127.8553748,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남서대로,,경상남도 남해군 남면 덕월리 94-3,남해-31,1,,N,34.78189013,127.8575721,2,6,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,고실로,,경상남도 남해군 남면 상가리 236-2,남해-32,1,,N,34.78853909,127.8701491,2,8,15,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625,0
경상남도,남해군,고실로,,경상남도 남해군 남면 상가리 236-2,남해-33,1,,N,34.78853909,127.8701491,2,8,15,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625,0
경상남도,남해군,남서대로,경상남도 남해군 남면 고실로 6,경상남도 남해군 남면 상가리 342-4,남해-34,1,,N,34.78477796,127.8683848,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남면로,경상남도 남해군 남면 남면로 210,경상남도 남해군 남면 석교리 267-2,남해-35,1,,N,34.75569998,127.9023135,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 대사리 689-3,남해-1,1,,N,34.89621619,127.8729689,2,4,7,N,N,N,25,165,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.28,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 대사리 956-2,남해-3,1,,N,34.90241646,127.8711102,4,8,35,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1.4,0
경상남도,남해군,남해대로,,경상남도 남해군 고현면 대사리 956-2,남해-2,1,,N,34.90241646,127.8711102,4,6,26,N,N,N,28,162,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.928571429,0
